wide_receiver,Receiver_Score,Receiver_Rank,team,offense_composite,offense_rank,defense_composite,defensive_rank,week,opponent_team,opponent_defensive_rank,opponent_defensive_score,adjusted_receiver_score
Aaron Rodgers,6.595662461000257,384,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,1.038915182231975
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.083211337898977
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,0.953773261
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,0.7397944405455092
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,0.9614541392060469
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,1.6610476176568658
Garrett Wilson,4.213860414359501,6,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,0.6637458460268888
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.674721532224595
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,1.4746010869167854
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,1.1437746593427551
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,1.4864762699935832
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,2.5680973915357566
Xavier Gipson,6.514926979443109,349,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,1.0261981400803348
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.7372330369138795
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,1.5296427944400517
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,1.1864677719619108
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,1.5419612366189197
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,2.663955496
Kenny Yeboah,6.758106445754041,467,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,1.0645025319517138
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.7081446962044295
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,1.5040303579833572
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,1.1666014799571722
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,1.516142539381147
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,2.6193500556843263
Isaiah Davis,6.644948280633003,420,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,1.0466784337003412
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.6291764985720771
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,1.434498446068517
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,1.1126690370955357
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,1.4460506765812884
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,2.498256477766008
Jeremy Ruckert,6.337749721724158,239,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,0.9982900801881175
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week11,IND,21,3.890155380512179,1.728056334313136
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week13,SEA,19,4.418094518745434,1.5215626597018346
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week1,SF,6,5.695988214310297,1.1802004136643718
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week10,ARI,20,4.382799181497349,1.5338160313472864
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week15,JAX,28,2.5368691237784775,2.649883505517176
Mike Williams,6.722407646756399,455,NYJ,2.6091374401767893,24,6.703746631060999,1,Week14,MIA,2,6.348605327751904,1.0588794388226463
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.199788189
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.2072796959232737
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.1146945082203146
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,5.576800991820049
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.0250410497151539
DeVonta Smith,5.582027876632258,69,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.2266356266103162
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.2927362968478573
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3008081741351076
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.2010503720495365
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.008838167477415
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1044514214858825
Saquon Barkley,6.014469981308083,116,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.3216636171121736
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.386459831283344
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3951169206287188
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.2881266660918835
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.444479645
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1845242801859555
Parris Campbell,6.450519766387082,307,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4174843856885517
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4261885837183617
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4350937403727562
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.325037699695172
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.629145028853496
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2184666064033807
Grant Calcaterra,6.635358228413615,412,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4581021410456594
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.404354313105723
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.413123136036471
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3047520011295144
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.527655963
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1998124607171823
Kenneth Gainwell,6.533774041844644,358,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4357792890105838
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4554601712032598
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4645481003710872
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3522332314714063
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.765203892931797
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2434748362223107
John Ross,6.771544614347414,478,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4880287334127482
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.367186829849748
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3757235780993338
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.2702205814566998
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.3548957550779335
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.168058359114862
Ben VanSumeren,6.3608519131251935,263,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.3977801158777285
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.3460105697263651
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3544150928860113
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.2505462246974572
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.256465224130453
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1499663857928057
Kenny Pickett,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.3761299985105417
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.3681212969731436
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3766638800584705
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.271088772509244
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.359239302738042
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1688567226676474
Johnny Wilson,6.365199531797219,267,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.3987354933985663
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.3460105697263651
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.3544150928860113
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.2505462246974572
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.256465224130453
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1499663857928057
Will Shipley,6.262329127666924,165,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.3761299985105417
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.395001628197095
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4037120527328475
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.296062645290617
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.484183238022258
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.1918219786929436
Ainias Smith,6.490260571413949,329,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4262173208070235
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4284401051116895
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4373593203211357
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3271295343668894
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.639610448379588
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2203901974787068
Britain Covey,6.645833456706859,421,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.4604040443154656
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4151966024972769
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4240331249501124
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3148253128631966
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.578052600754663
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2090755888275801
Jack Stoll,6.584217913679265,379,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.446864194300208
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.2247979446243293
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.2324456131664678
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.1379304740367218
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,5.693050202931461
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.0464081764175381
A.J. Brown,5.698386042902172,82,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.2522050209860092
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4713908901045278
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4805782910736671
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3670340813508743
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.839252337307269
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2570852726111548
Jalen Hurts,6.845662461000257,492,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.5043159310551342
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week12,LAR,14,4.652511108393461,1.4078198543965823
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week14,CAR,15,4.623640980198356,1.4166103162525328
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week15,PIT,11,5.007675049502437,1.3079717526495178
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week13,BAL,32,1.0009372550356157,6.543764335121988
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week1,GB,9,5.445662764611655,1.2027732517263312
Jahan Dotson,6.5498975111969635,364,PHI,2.297559176741445,28,5.4569544323642685,8,Week10,DAL,17,4.550681356009225,1.439322378075923
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2734374857839046
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6965226554927848
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.131216171
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.435343687969964
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1803974773996153
Connor Heyward,6.441375246247432,302,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2734374857839046
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2771158243759213
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.7014230803865031
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.1373722132542015
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.453932251055791
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1838070688742728
Jaylen Warren,6.459981231557616,314,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2771158243759213
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2709901111910755
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6932621684334956
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.127120262023347
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.422975827895258
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1781289131176012
Russell Wilson,6.428995794333591,288,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2709901111910755
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.254659467643097
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6715058536813288
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.0997894098971783
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.340448569941738
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1629914205719973
Zach Frazier,6.346391187291978,257,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.254659467643097
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.249655978325746
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6648400117549174
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.091415604771518
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.3151633292010665
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1583534966579219
Darnell Washington,6.321082247832096,236,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.249655978325746
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2474295041285044
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6618738167436522
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.0876893929496294
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.303911794020425
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.1562896933261853
James Pierre,6.309820167093448,220,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2474295041285044
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.3170135644125938
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.7545763922929052
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.204144795112777
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.655556337
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.220789796506358
Cordarrelle Patterson,6.661794291030445,427,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.3170135644125938
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2467493738376585
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.660967720873232
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.086551131597526
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.300474741
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.155659254778098
Van Jefferson,6.306379892664129,218,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2467493738376585
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2380406907877806
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6493656765965716
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.0719763398601025
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.256465224130453
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.147586846341636
Jonathan Ward,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2380406907877806
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.2380406907877806
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.6493656765965716
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.0719763398601025
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week11,BAL,32,1.0009372550356157,6.256465224130453
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week15,PHI,8,5.4569544323642685,1.147586846341636
Aaron Shampklin,6.262329127666924,165,PIT,3.3044991107993287,17,5.007675049502437,11,Week12,CLE,10,5.058257918552036,1.2380406907877806
Justin Fields,6.762329127666924,468,PIT,3.3044991107993287,17,5.007675049502437,11,Week14,CLE,10,5.058257918552036,1.3368889519976654
Justin Fields,6.762329127666924,468,PIT,3.3044991107993287,17,5.007675049502437,11,Week13,CIN,22,3.796810626367039,1.7810551521073434
Justin Fields,6.762329127666924,468,PIT,3.3044991107993287,17,5.007675049502437,11,Week1,ATL,25,3.0223941302774477,2.2374081063498363
